IPTV-01,#genre#
CCTV5+,http://116.113.36.219:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://116.113.36.219:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://116.113.36.219:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.113.36.219:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.113.36.219:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.113.36.219:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://116.113.36.219:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.113.36.219:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.113.36.219:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.113.36.219:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://116.113.36.219:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://116.113.36.219:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://116.113.36.219:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://116.113.36.219:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古农牧卫视,http://116.113.36.219:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://116.113.36.219:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://116.113.36.219:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://116.113.36.219:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.113.36.219:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://116.113.36.219:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://116.113.36.219:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://116.113.36.219:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://116.113.36.219:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://116.113.36.219:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.113.36.219:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://116.113.36.219:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://116.113.36.219:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://116.113.36.219:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://116.113.36.219:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.113.36.219:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://116.113.36.219:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://116.113.36.219:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
蒙古语卫视,http://116.113.36.219:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://116.113.36.219:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://116.113.36.219:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://116.113.36.219:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://116.113.36.219:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://116.113.36.219:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://116.113.36.219:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV野外,http://116.113.36.219:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
东方财经,http://116.113.36.219:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
全实记,http://116.113.36.219:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古经济生活,http://116.113.36.219:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙新闻综合,http://116.113.36.219:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
动作影院,http://116.113.36.219:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://116.113.36.219:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
呼和浩特影视娱乐,http://116.113.36.219:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
呼和浩特新闻综合,http://116.113.36.219:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
呼和浩特都市生活,http://116.113.36.219:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
喜剧影院,http://116.113.36.219:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
地理,http://116.113.36.219:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
墨宝,http://116.113.36.219:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://116.113.36.219:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
少儿,http://116.113.36.219:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
急速汽车,http://116.113.36.219:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
收视指南,http://116.113.36.219:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
文体娱乐,http://116.113.36.219:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
星影剧场,http://116.113.36.219:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://116.113.36.219:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://116.113.36.219:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0

IPTV-27,#genre#
CCTV1,http://218.13.138.139:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://218.13.138.139:59901/udp://@224.1.9.4:1001
CCTV2,http://218.13.138.139:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://218.13.138.139:59901/udp://@224.1.9.4:1002
CCTV3,http://218.13.138.139:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://218.13.138.139:59901/udp://@224.1.9.4:1003
CCTV4,http://218.13.138.139:59901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://218.13.138.139:59901/udp://@224.1.9.4:1004
CCTV5,http://218.13.138.139:59901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://218.13.138.139:59901/udp://@224.1.9.4:1005
CCTV5+,http://218.13.138.139:59901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://218.13.138.139:59901/udp://@224.1.9.4:1017
CCTV6,http://218.13.138.139:59901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://218.13.138.139:59901/udp://@224.1.9.4:1006
CCTV7,http://218.13.138.139:59901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://218.13.138.139:59901/udp://@224.1.9.4:1007
CCTV8,http://218.13.138.139:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://218.13.138.139:59901/udp://@224.1.9.4:1008
CCTV9,http://218.13.138.139:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://218.13.138.139:59901/udp://@224.1.9.4:1009
CCTV10,http://218.13.138.139:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://218.13.138.139:59901/udp://@224.1.9.4:1010
CCTV11,http://218.13.138.139:59901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://218.13.138.139:59901/udp://@224.1.9.4:1011
CCTV12,http://218.13.138.139:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://218.13.138.139:59901/udp://@224.1.9.4:1012
CCTV13,http://218.13.138.139:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://218.13.138.139:59901/udp://@224.1.9.4:1013
CCTV14,http://218.13.138.139:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://218.13.138.139:59901/udp://@224.1.9.4:1014
CCTV15,http://218.13.138.139:59901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://218.13.138.139:59901/udp://@224.1.9.4:1015
CCTV17,http://218.13.138.139:59901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://218.13.138.139:59901/udp://@224.1.9.4:1016
东南卫视,http://218.13.138.139:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1046
东方卫视,http://218.13.138.139:59901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1030
云南卫视,http://218.13.138.139:59901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1043
兵团卫视,http://218.13.138.139:59901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1058
内蒙古卫视,http://218.13.138.139:59901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1051
北京卫视,http://218.13.138.139:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1032
吉林卫视,http://218.13.138.139:59901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1048
四川卫视,http://218.13.138.139:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1041
天津卫视,http://218.13.138.139:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1033
宁夏卫视,http://218.13.138.139:59901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1054
安徽卫视,http://218.13.138.139:59901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1031
山东卫视,http://218.13.138.139:59901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1034
山西卫视,http://218.13.138.139:59901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1050
广东卫视,http://218.13.138.139:59901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1019
广西卫视,http://218.13.138.139:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1047
新疆卫视,http://218.13.138.139:59901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1056
江苏卫视,http://218.13.138.139:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1029
江西卫视,http://218.13.138.139:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1035
河北卫视,http://218.13.138.139:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1045
河南卫视,http://218.13.138.139:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1042
浙江卫视,http://218.13.138.139:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1028
海南卫视,http://218.13.138.139:59901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1053
深圳卫视,http://218.13.138.139:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1036
湖北卫视,http://218.13.138.139:59901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1037
湖南卫视,http://218.13.138.139:59901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1027
甘肃卫视,http://218.13.138.139:59901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1057
西藏卫视,http://218.13.138.139:59901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1055
贵州卫视,http://218.13.138.139:59901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1040
辽宁卫视,http://218.13.138.139:59901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1038
重庆卫视,http://218.13.138.139:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1044
陕西卫视,http://218.13.138.139:59901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1049
黑龙江卫视,http://218.13.138.139:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://218.13.138.139:59901/udp://@224.1.9.4:1039
广东体育,http://218.13.138.139:59901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://218.13.138.139:59901/udp://@224.1.9.4:1023
广东影视,http://218.13.138.139:59901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://218.13.138.139:59901/udp://@224.1.9.4:1025
广东新闻,http://218.13.138.139:59901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://218.13.138.139:59901/udp://@224.1.9.4:1021
广东民生,http://218.13.138.139:59901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东民生,http://218.13.138.139:59901/udp://@224.1.9.4:1022
广东珠江,http://218.13.138.139:59901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://218.13.138.139:59901/udp://@224.1.9.4:1020
经济科教,http://218.13.138.139:59901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
经济科教,http://218.13.138.139:59901/udp://@224.1.9.4:1024

IPTV-28,#genre#
CCTV1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://113.26.202.52:1299/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://113.26.202.52:1299/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://113.26.202.52:1299/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://113.26.202.52:1299/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://113.26.202.52:1299/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://113.26.202.52:1299/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://113.26.202.52:1299/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://113.26.202.52:1299/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://113.26.202.52:1299/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.26.202.52:1299/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://113.26.202.52:1299/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.26.202.52:1299/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://113.26.202.52:1299/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://113.26.202.52:1299/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://113.26.202.52:1299/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://113.26.202.52:1299/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://113.26.202.52:1299/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://113.26.202.52:1299/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://113.26.202.52:1299/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://113.26.202.52:1299/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.26.202.52:1299/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://113.26.202.52:1299/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://113.26.202.52:1299/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://113.26.202.52:1299/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://113.26.202.52:1299/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://113.26.202.52:1299/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://113.26.202.52:1299/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://113.26.202.52:1299/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://113.26.202.52:1299/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.26.202.52:1299/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://113.26.202.52:1299/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://113.26.202.52:1299/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://113.26.202.52:1299/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.26.202.52:1299/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://113.26.202.52:1299/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://113.26.202.52:1299/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://113.26.202.52:1299/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://113.26.202.52:1299/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://113.26.202.52:1299/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://113.26.202.52:1299/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0

IPTV-29,#genre#
CCTV1,http://111.8.242.104:8088/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://111.8.242.104:8088/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.8.242.104:8088/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://111.8.242.104:8088/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://111.8.242.104:8088/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://111.8.242.104:8088/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://111.8.242.104:8088/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://111.8.242.104:8088/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://111.8.242.104:8088/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://111.8.242.104:8088/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://111.8.242.104:8088/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://111.8.242.104:8088/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://111.8.242.104:8088/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://111.8.242.104:8088/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://111.8.242.104:8088/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://111.8.242.104:8088/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://111.8.242.104:8088/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://111.8.242.104:8088/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.8.242.104:8088/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://111.8.242.104:8088/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://111.8.242.104:8088/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.8.242.104:8088/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.8.242.104:8088/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.8.242.104:8088/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://111.8.242.104:8088/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.8.242.104:8088/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.8.242.104:8088/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://111.8.242.104:8088/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.8.242.104:8088/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://111.8.242.104:8088/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.8.242.104:8088/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.8.242.104:8088/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://111.8.242.104:8088/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.8.242.104:8088/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.8.242.104:8088/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.8.242.104:8088/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.8.242.104:8088/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.8.242.104:8088/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://111.8.242.104:8088/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://111.8.242.104:8088/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://111.8.242.104:8088/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://111.8.242.104:8088/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://111.8.242.104:8088/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
东方财经,http://111.8.242.104:8088/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
中国天气,http://111.8.242.104:8088/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
乐游,http://111.8.242.104:8088/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
书画,http://111.8.242.104:8088/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
先锋乒羽,http://111.8.242.104:8088/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
全纪实,http://111.8.242.104:8088/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
动漫剧场,http://111.8.242.104:8088/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
劲爆体育,http://111.8.242.104:8088/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://111.8.242.104:8088/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
四海钓鱼,http://111.8.242.104:8088/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
地方戏曲,http://111.8.242.104:8088/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://111.8.242.104:8088/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
快乐购,http://111.8.242.104:8088/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
怀化公共,http://111.8.242.104:8088/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
怀化综合,http://111.8.242.104:8088/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
文旅,http://111.8.242.104:8088/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
株洲综合,http://111.8.242.104:8088/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场,http://111.8.242.104:8088/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
法制天地,http://111.8.242.104:8088/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://111.8.242.104:8088/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://111.8.242.104:8088/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖南导视,http://111.8.242.104:8088/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
